"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","phone_service","multiple_lines","internet_service","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_refunds","total_extra_data_charges","total_long_distance_charges","total_revenue","customer_status","churn_category","churn_reason"
"12695-BIH","Female",39,"Yes","Bihar",3,20,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",19.15,501.35,0.00,0.00,544.86,1046.21,"Stayed","Others","Others"
"65974-TAM","Male",69,"No","Tamil Nadu",2,2,"Deal 1","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",92.20,6474.45,0.00,0.00,1306.90,7781.35,"Stayed","Others","Others"
"37703-MAH","Female",53,"No","Maharashtra",8,5,"Deal 2","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",107.75,6332.75,0.00,0.00,2708.60,9041.35,"Stayed","Others","Others"
"12513-MAH","Female",18,"No","Maharashtra",3,3,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","No","Two Year","No","Bank Withdrawal",104.70,6333.80,0.00,150.00,2128.20,8612.00,"Stayed","Others","Others"
"17838-WES","Female",54,"Yes","West Bengal",5,32,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",108.65,4903.20,0.00,0.00,1725.00,6628.20,"Stayed","Others","Others"
"97997-HAR","Female",28,"No","Haryana",12,35,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.50,20.50,0.00,0.00,26.12,46.62,"Churned","Price","Long distance charges"
"74446-MAD","Male",58,"Yes","Madhya Pradesh",4,6,"Deal 1","Yes","No","Yes","Cable","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",99.50,6710.50,0.00,0.00,1704.12,8414.62,"Churned","Other","Moved"
"33761-HAR","Female",45,"Yes","Haryana",5,11,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",81.95,81.95,0.00,0.00,44.94,126.89,"Churned","Competitor","Competitor had better devices"
"62110-WES","Male",27,"No","West Bengal",10,30,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",19.05,201.70,0.00,0.00,341.36,543.06,"Stayed","Others","Others"
"17707-PUD","Female",49,"Yes","Puducherry",10,26,"Deal 1","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal",19.35,1331.35,0.00,0.00,3169.48,4500.83,"Stayed","Others","Others"
"48857-UTT","Male",54,"Yes","Uttar Pradesh",15,17,"Deal 4","No","No","Yes","DSL","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",33.50,600.00,0.00,0.00,0.00,600.00,"Churned","Dissatisfaction","Product dissatisfaction"
"23770-TAM","Female",76,"No","Tamil Nadu",8,15,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",99.55,1131.20,0.00,0.00,14.08,1145.28,"Churned","Competitor","Competitor made better offer"
"94413-AND","Male",32,"No","Andhra Pradesh",11,9,"None","Yes","No","Yes","Fiber Optic","No","Yes","No","No","Yes","No","No","No","Month-to-Month","No","Bank Withdrawal",84.30,84.30,0.00,10.00,1.63,95.93,"Churned","Competitor","Competitor offered more data"
"28776-TEL","Female",48,"Yes","Telangana",6,11,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",101.10,5179.90,0.00,0.00,1286.62,6466.52,"Stayed","Others","Others"
"64930-RAJ","Female",56,"No","Rajasthan",4,11,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.00,141.60,0.00,0.00,187.68,329.28,"Stayed","Others","Others"
"18152-ODI","Female",27,"Yes","Odisha",15,8,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",103.10,970.45,18.62,0.00,399.33,1351.16,"Stayed","Others","Others"
"83787-UTT","Female",38,"No","Uttar Pradesh",10,33,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",102.60,6296.75,0.00,0.00,171.36,6468.11,"Stayed","Others","Others"
"83939-TEL","Female",39,"No","Telangana",0,7,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",19.00,405.80,0.00,0.00,596.88,1002.68,"Stayed","Others","Others"
"11713-MAD","Female",22,"Yes","Madhya Pradesh",4,5,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",74.60,74.60,0.00,10.00,22.16,106.76,"Churned","Competitor","Competitor offered more data"
"13654-BIH","Female",33,"No","Bihar",10,34,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",99.00,1301.70,0.00,0.00,313.82,1615.52,"Churned","Price","Lack of affordable download/upload speed"
"11906-MAD","Female",53,"No","Madhya Pradesh",2,29,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",79.30,523.15,0.00,10.00,134.47,667.62,"Churned","Competitor","Competitor had better devices"
"17609-MAD","Female",42,"Yes","Madhya Pradesh",8,22,"None","Yes","No","Yes","Fiber Optic","No","No","No","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",85.60,1601.50,0.00,0.00,504.72,2106.22,"Stayed","Others","Others"
"69893-UTT","Male",33,"No","Uttar Pradesh",14,10,"None","Yes","No","Yes","DSL","Yes","No","Yes","Yes","No","No","No","Yes","One Year","Yes","Credit Card",58.75,2203.10,0.00,0.00,1319.79,3522.89,"Stayed","Others","Others"
"22996-RAJ","Male",49,"Yes","Rajasthan",11,18,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",106.70,1253.90,0.00,0.00,302.28,1556.18,"Churned","Attitude","Attitude of support person"
"61446-TAM","Female",60,"No","Tamil Nadu",6,34,"Deal 2","No","No","Yes","DSL","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",49.05,2076.20,20.29,0.00,0.00,2055.91,"Churned","Competitor","Competitor offered more data"
"47130-TEL","Female",53,"No","Telangana",9,1,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",108.75,6871.70,0.00,0.00,1283.31,8155.01,"Stayed","Others","Others"
"97501-MAH","Female",57,"Yes","Maharashtra",0,35,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card",20.40,189.20,0.00,0.00,248.16,437.36,"Stayed","Others","Others"
"76221-UTT","Male",71,"Yes","Uttar Pradesh",1,36,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Credit Card",102.95,2496.70,0.00,0.00,77.52,2574.22,"Churned","Attitude","Attitude of support person"
"33463-JAM","Female",43,"No","Jammu & Kashmir",13,35,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",90.40,168.20,0.00,0.00,21.06,189.26,"Churned","Other","Don't know"
"25525-TAM","Male",28,"Yes","Tamil Nadu",12,3,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",94.65,3624.30,0.00,0.00,1888.60,5512.90,"Churned","Other","Don't know"
"46190-DEL","Male",28,"Yes","Delhi",0,24,"Deal 3","Yes","No","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",95.80,3036.75,0.00,60.00,1379.40,4476.15,"Churned","Competitor","Competitor made better offer"
"42950-PUN","Female",31,"No","Punjab",4,29,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",85.90,4946.05,0.00,0.00,504.00,5450.05,"Stayed","Others","Others"
"59786-WES","Female",65,"No","West Bengal",10,10,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",86.05,308.10,0.00,0.00,177.44,485.54,"Stayed","Others","Others"
"56827-HAR","Female",44,"Yes","Haryana",9,2,"Deal 3","Yes","Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","No","Yes","Month-to-Month","No","Credit Card",67.45,1801.10,0.00,0.00,398.46,2199.56,"Stayed","Others","Others"
"81714-BIH","Female",45,"No","Bihar",7,36,"None","Yes","No","Yes","DSL","Yes","Yes","No","No","No","No","No","Yes","One Year","No","Bank Withdrawal",55.45,1477.65,0.00,0.00,547.83,2025.48,"Stayed","Others","Others"
"31866-MAH","Female",49,"Yes","Maharashtra",9,3,"Deal 2","Yes","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",84.20,5324.50,0.00,0.00,2702.05,8026.55,"Stayed","Others","Others"
"51133-WES","Male",21,"Yes","West Bengal",11,7,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","Yes","No","No","No","Yes","One Year","No","Credit Card",81.70,2793.75,0.00,0.00,532.58,3326.33,"Stayed","Others","Others"
"33053-TAM","Female",55,"Yes","Tamil Nadu",13,4,"None","Yes","Yes","Yes","Fiber Optic","Yes","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Mailed Check",100.85,4847.35,0.00,0.00,2195.69,7043.04,"Stayed","Others","Others"
"76011-TAM","Female",50,"Yes","Tamil Nadu",8,25,"Deal 1","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",114.45,8100.55,0.00,0.00,1796.40,9896.95,"Stayed","Others","Others"
"36451-AND","Female",34,"Yes","Andhra Pradesh",2,30,"None","Yes","Yes","Yes","Cable","No","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",64.00,370.25,0.00,0.00,223.90,594.15,"Stayed","Others","Others"
"27750-HAR","Female",83,"Yes","Haryana",15,33,"None","No","No","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal",59.45,2181.90,0.00,0.00,0.00,2181.90,"Stayed","Others","Others"
"93415-TEL","Male",51,"No","Telangana",0,15,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",26.00,1706.85,0.00,0.00,191.75,1898.60,"Stayed","Others","Others"
"12541-WES","Female",37,"Yes","West Bengal",14,35,"None","Yes","Yes","Yes","Cable","No","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",80.55,4847.05,0.00,0.00,966.60,5813.65,"Stayed","Others","Others"
"26858-GUJ","Male",64,"Yes","Gujarat",13,33,"None","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",84.00,5665.55,0.00,0.00,2560.95,8226.50,"Stayed","Others","Others"
"46549-TAM","Male",72,"Yes","Tamil Nadu",3,20,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",70.40,204.70,0.00,0.00,6.78,211.48,"Churned","Other","Don't know"
"86882-UTT","Female",72,"Yes","Uttar Pradesh",11,35,"None","Yes","Yes","Yes","Cable","No","No","No","No","No","No","No","Yes","One Year","No","Bank Withdrawal",51.65,2838.55,0.00,0.00,1624.15,4462.70,"Stayed","Others","Others"
"75084-UTT","Female",59,"No","Uttar Pradesh",0,11,"None","Yes","No","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",105.75,7957.00,0.00,0.00,603.84,8560.84,"Stayed","Others","Others"
"31904-MAH","Female",75,"Yes","Maharashtra",3,15,"None","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","No","No","No","Yes","Two Year","Yes","Bank Withdrawal",96.60,6827.50,0.00,0.00,2022.48,8849.98,"Stayed","Others","Others"
"72437-GUJ","Female",52,"No","Gujarat",3,10,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",86.50,1808.70,0.00,0.00,886.62,2695.32,"Churned","Competitor","Competitor offered more data"
"93493-HAR","Male",33,"Yes","Haryana",9,10,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",69.75,324.60,0.00,0.00,155.70,480.30,"Churned","Competitor","Competitor had better devices"
"35391-MAH","Female",52,"Yes","Maharashtra",5,29,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",19.50,805.20,0.00,0.00,1672.03,2477.23,"Stayed","Others","Others"
"26058-ASS","Male",48,"Yes","Assam",12,28,"None","Yes","Yes","Yes","DSL","No","No","No","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card",71.00,2293.10,0.00,0.00,1200.02,3493.12,"Stayed","Others","Others"
"31538-HAR","Male",37,"No","Haryana",13,12,"Deal 1","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",111.15,6953.40,0.00,0.00,550.40,7503.80,"Stayed","Others","Others"
"55153-MAH","Male",59,"No","Maharashtra",12,28,"Deal 2","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",20.05,902.00,0.00,0.00,1391.50,2293.50,"Stayed","Others","Others"
"58933-TEL","Male",75,"Yes","Telangana",2,13,"Deal 5","Yes","No","Yes","Fiber Optic","Yes","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",76.45,503.60,11.05,0.00,188.65,681.20,"Churned","Price","Lack of affordable download/upload speed"
"96413-TAM","Male",70,"Yes","Tamil Nadu",10,27,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Two Year","Yes","Credit Card",79.35,1835.30,15.41,0.00,200.56,2020.45,"Stayed","Others","Others"
"77693-KAR","Female",43,"No","Karnataka",10,33,"Deal 1","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",25.25,1728.20,0.00,0.00,1552.44,3280.64,"Stayed","Others","Others"
"34921-HAR","Female",58,"No","Haryana",0,14,"None","No","No","Yes","Cable","No","Yes","No","Yes","No","No","No","Yes","One Year","No","Credit Card",35.45,1391.65,0.00,0.00,0.00,1391.65,"Stayed","Others","Others"
"75000-BIH","Male",48,"Yes","Bihar",6,11,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",89.55,185.55,0.00,0.00,17.72,203.27,"Churned","Competitor","Competitor had better devices"
"69082-KAR","Female",34,"No","Karnataka",6,20,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","No","No","No","Yes","Month-to-Month","Yes","Credit Card",92.70,1556.85,0.00,0.00,846.26,2403.11,"Stayed","Others","Others"
"26308-ODI","Male",45,"Yes","Odisha",5,24,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",19.35,1153.25,0.00,0.00,1358.50,2511.75,"Stayed","Others","Others"
"44055-UTT","Male",50,"Yes","Uttar Pradesh",0,17,"None","Yes","No","Yes","Cable","Yes","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",49.40,232.55,0.00,10.00,235.30,477.85,"Stayed","Others","Others"
"64910-PUN","Female",47,"Yes","Punjab",12,30,"None","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","No","Yes","Two Year","No","Credit Card",70.90,4911.35,49.37,0.00,1863.88,6725.86,"Stayed","Others","Others"
"52140-TAM","Female",76,"No","Tamil Nadu",2,27,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",85.90,533.05,0.00,0.00,149.59,682.64,"Stayed","Others","Others"
"99317-UTT","Female",46,"Yes","Uttar Pradesh",13,6,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",69.25,418.40,0.00,0.00,236.16,654.56,"Churned","Competitor","Competitor made better offer"
"82483-BIH","Female",80,"No","Bihar",14,3,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",104.40,4133.95,0.00,0.00,259.53,4393.48,"Stayed","Others","Others"
"25897-JAM","Male",34,"Yes","Jammu & Kashmir",12,9,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",45.60,45.60,0.00,0.00,11.73,57.33,"Churned","Competitor","Competitor made better offer"
"88126-JAM","Female",20,"Yes","Jammu & Kashmir",11,5,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",89.20,2698.35,0.00,0.00,116.00,2814.35,"Churned","Competitor","Competitor made better offer"
"47424-TAM","Male",29,"Yes","Tamil Nadu",14,36,"Deal 4","Yes","No","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",96.65,1588.25,0.00,0.00,490.11,2078.36,"Stayed","Others","Others"
"39554-UTT","Female",51,"Yes","Uttarakhand",1,12,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",20.35,697.65,45.07,0.00,79.55,732.13,"Stayed","Others","Others"
"75018-PUN","Female",62,"Yes","Punjab",6,22,"Deal 4","Yes","No","Yes","Cable","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",54.70,1178.75,0.00,0.00,876.26,2055.01,"Stayed","Others","Others"
"93717-GUJ","Female",68,"No","Gujarat",9,33,"None","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",88.15,6148.45,36.29,0.00,1483.76,7595.92,"Stayed","Others","Others"
"83214-TAM","Female",52,"No","Tamil Nadu",9,26,"Deal 1","Yes","Yes","Yes","Cable","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",78.95,5730.15,0.00,0.00,1874.88,7605.03,"Stayed","Others","Others"
"16339-UTT","Female",52,"No","Uttarakhand",11,21,"None","No","No","Yes","DSL","No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","No","Credit Card",51.20,1561.50,0.00,0.00,0.00,1561.50,"Churned","Dissatisfaction","Network reliability"
"17908-HAR","Female",75,"No","Haryana",14,21,"Deal 3","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",73.90,2217.15,0.00,0.00,478.33,2695.48,"Churned","Attitude","Attitude of support person"
"83812-MAD","Female",36,"Yes","Madhya Pradesh",6,16,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.35,372.65,33.24,0.00,205.12,544.53,"Stayed","Others","Others"
"61217-UTT","Male",61,"Yes","Uttar Pradesh",2,20,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",25.75,1654.75,41.74,0.00,318.50,1931.51,"Stayed","Others","Others"
"44143-GUJ","Female",35,"Yes","Gujarat",4,11,"None","Yes","Yes","Yes","DSL","No","No","Yes","Yes","Yes","No","No","No","Month-to-Month","No","Bank Withdrawal",67.95,350.30,0.00,20.00,74.50,444.80,"Churned","Price","Price too high"
"39549-KAR","Female",55,"No","Karnataka",0,28,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",73.10,4144.90,0.00,0.00,491.15,4636.05,"Stayed","Others","Others"
"69335-TAM","Female",45,"Yes","Tamil Nadu",15,1,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","Yes","No","Yes","Yes","No","Month-to-Month","Yes","Credit Card",95.00,3008.15,0.00,60.00,341.22,3409.37,"Stayed","Others","Others"
"28551-UTT","Male",81,"No","Uttar Pradesh",2,8,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal",104.10,3121.10,0.00,0.00,1257.90,4379.00,"Stayed","Others","Others"
"17309-HAR","Male",53,"Yes","Haryana",8,27,"Deal 3","Yes","Yes","Yes","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","No","Credit Card",55.55,1516.40,0.00,0.00,290.00,1806.40,"Stayed","Others","Others"
"33334-PUN","Female",27,"No","Punjab",1,12,"None","No","No","Yes","DSL","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",35.45,106.85,0.00,0.00,0.00,106.85,"Churned","Other","Moved"
"65598-AND","Male",37,"Yes","Andhra Pradesh",14,17,"None","Yes","No","Yes","DSL","No","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",50.70,151.30,0.00,0.00,39.24,190.54,"Churned","Other","Don't know"
"81485-ODI","Female",61,"Yes","Odisha",8,26,"Deal 4","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",89.80,1129.10,0.00,0.00,144.20,1273.30,"Churned","Attitude","Attitude of support person"
